Customer_ID,Age,Annual_Income,Monthly_Spend,Savings,Credit_Score,Loan_Amount,Transactions_Per_Month,Avg_Transaction_Value,Account_Tenure_Years,Online_Sessions_Per_Month,Returned_Transactions
497,27,57447,1231,21918,786,27861,30,127,11,23,1
498,37,54761,1448,6862,610,27395,28,45,0,16,1
499,29,38069,2302,7465,664,36777,28,41,5,19,2
500,23,81822,1870,14724,691,0,25,78,6,15,2
501,51,68907,2289,16209,690,14507,30,58,3,22,4
502,62,62826,2286,18079,755,44358,32,63,7,16,0
503,23,49231,1574,2295,735,31341,35,76,11,19,2
504,46,69634,1845,15684,714,16044,37,79,5,31,3
505,32,69677,2099,18766,648,49481,24,37,6,23,0
506,34,45255,1866,9390,809,43635,33,42,13,16,3
507,32,50747,1838,9854,545,13121,24,106,3,19,1
508,29,44685,851,51,649,0,22,68,10,15,1
509,40,53606,1709,14542,695,25306,33,62,9,25,1
510,30,38924,2220,12197,725,22158,32,68,4,9,1
511,43,46967,955,8577,680,3466,27,56,4,26,2
512,39,33167,1851,19915,707,0,32,62,9,26,1
513,37,54063,1382,7590,704,11207,32,57,10,19,3
514,29,60601,2392,4470,605,30177,32,86,12,16,1
515,33,42130,2062,25366,652,33374,25,73,5,21,2
516,49,57684,2393,19619,630,28659,49,67,12,23,2
517,46,34943,1251,4666,637,39772,31,54,7,24,0
518,28,39544,1471,18026,628,1791,30,75,4,14,2
519,41,63284,1452,18221,634,27551,29,52,10,27,4
520,49,52389,1918,9519,694,38169,35,75,4,21,1
521,19,73234,1577,7541,727,20052,23,80,5,10,0
522,46,54375,1748,4666,670,28924,29,91,9,17,0
523,32,56920,1787,18087,756,9559,26,43,8,18,3
524,46,61243,2087,23806,718,34459,26,102,7,15,0
525,30,56867,1218,15510,755,16644,27,39,12,23,1
526,18,55445,2370,5393,686,44833,22,89,0,20,1
527,20,50044,1753,14345,685,0,37,79,2,24,2
528,40,22315,1264,3972,657,17685,20,67,6,17,1
529,43,54213,1155,7239,653,19357,29,34,5,23,1
530,29,40110,1460,10234,686,22633,29,75,9,24,3
531,47,59211,1523,19167,733,30040,31,46,2,23,1
532,20,69433,1803,9754,689,41710,27,97,10,16,0
533,39,31458,1281,14573,759,20921,27,16,6,21,1
534,25,68585,1432,17781,613,12962,32,60,7,17,2
535,32,56233,1659,5790,573,21078,23,57,7,16,2
536,40,48167,1881,8208,696,27528,39,65,5,19,1
537,29,64095,998,10034,793,40798,28,99,4,21,1
538,35,52404,2240,27388,727,0,29,43,6,18,2
539,52,49031,1636,12977,643,34054,31,103,10,17,2
540,33,32307,1920,17293,619,0,23,41,8,21,3
541,50,52425,1162,23567,627,10554,22,49,8,15,1
542,26,65538,2356,14082,771,7105,33,66,2,17,2
543,46,44343,1610,24077,653,21091,32,5,15,21,0
544,57,60538,1431,16843,883,8540,34,52,12,23,1
545,18,35180,1194,10553,780,0,28,63,7,28,2
546,30,40887,1542,20648,654,6448,36,65,6,15,2
547,46,43708,1602,22918,690,37287,18,47,13,20,1
548,37,30611,1792,15279,776,19569,27,97,4,23,0
549,44,52201,1813,10740,692,35122,33,33,9,18,3
550,32,65235,2068,14428,782,19234,37,5,11,24,0
551,41,63280,1898,18021,795,26089,37,73,8,25,2
552,38,53768,1233,19130,606,6301,21,52,2,20,1
553,54,51537,1391,27739,720,33653,35,67,9,24,2
554,43,43141,2297,8626,739,42172,37,80,7,19,4
555,44,84709,1462,15246,604,15156,27,97,12,29,0
556,35,46979,1258,12487,702,52761,30,98,1,21,0
557,34,56511,1483,7905,714,10408,27,41,8,22,2
558,34,54562,1234,14014,598,15108,33,78,11,30,1
559,44,42623,1668,27142,742,24148,41,50,12,21,2
560,34,41170,1849,10344,715,7221,29,45,7,16,0
561,43,76033,1812,15871,708,15231,19,51,13,20,1
562,64,75422,1433,18123,762,25846,30,9,9,13,2
563,50,58738,1281,9610,685,4709,23,44,5,16,1
564,36,45177,1655,18037,541,30087,29,42,9,19,0
565,54,63444,1979,603,715,17001,36,82,13,16,1
566,35,54550,1318,24006,598,21966,27,63,3,33,1
567,18,40472,1646,29791,737,31012,30,72,8,16,1
568,27,61581,1444,6089,588,14126,28,56,4,28,1
569,18,87321,1159,21949,572,45826,37,29,13,25,2
570,35,41728,1360,20268,554,20985,38,38,9,24,1
571,40,64924,1636,14760,748,11674,24,51,8,13,1
572,60,64013,1952,17796,672,5155,26,34,7,16,1
573,43,80201,1708,2744,785,3712,30,84,4,22,0
574,37,31119,1911,13206,681,23741,46,31,8,28,1
575,49,42465,1482,15832,757,0,34,49,17,18,0
576,18,52625,1396,25643,682,10790,31,88,4,28,0
577,42,74109,1912,18519,663,30054,39,48,0,16,1
578,49,41324,1920,11618,740,0,34,34,3,22,1
579,22,44340,2651,19104,600,28050,32,78,4,16,1
580,53,52635,2855,20808,663,14645,40,92,8,24,1
581,44,39036,1883,5122,759,13817,25,32,5,17,4
582,35,51671,1839,11583,714,1853,25,62,3,20,4
583,47,47901,2653,22579,728,19358,37,43,9,17,3
584,67,37536,1695,19256,706,38607,52,75,9,17,0
585,42,62920,2837,17318,639,41575,21,70,8,22,1
586,42,72638,1632,16352,670,1570,35,63,0,26,2
587,34,55208,2258,15278,649,9025,22,47,6,18,2
588,29,21925,1484,14015,626,37475,32,36,14,26,0
589,49,60610,1400,2072,621,34570,30,41,3,19,2
590,29,37998,1549,10312,611,51377,36,122,6,15,3
591,40,44731,2270,5814,649,43922,27,88,0,24,1
592,34,58849,1483,10230,701,0,34,64,6,21,2
593,45,58072,2832,25318,605,14839,34,119,21,14,2
594,44,49929,1564,7685,702,27124,22,50,11,27,1
595,52,35261,1850,9667,591,24162,33,12,6,15,1
596,33,26356,1965,1738,724,44044,32,24,7,14,0
597,36,62136,2287,11670,771,19822,46,62,5,16,2
598,28,58571,2079,22695,701,0,29,58,4,19,4
599,34,74694,2328,7673,747,34425,28,43,8,29,2
600,44,46214,1346,15614,726,36238,30,21,6,18,5
601,49,47965,1811,10710,634,0,24,48,4,20,0
602,28,33344,1676,32766,703,22710,29,83,3,20,3
603,50,52382,1498,19106,758,2158,39,77,8,26,1
604,56,63169,1945,24815,597,6764,38,26,4,17,3
605,44,51267,2092,2066,609,11423,21,49,6,13,1
606,62,56692,1542,22271,683,33711,41,105,3,26,3
607,30,75722,1523,3545,713,39276,35,10,11,21,2
608,25,53793,1164,10348,678,19688,22,63,12,16,1
609,18,65478,1321,24950,639,43274,24,70,16,22,4
610,57,49446,959,17413,614,11424,30,65,9,17,0
611,47,53511,1106,18080,668,61088,34,60,4,14,1
612,39,47873,1985,29457,691,42146,23,43,11,22,2
613,43,79410,1874,28713,589,43180,24,40,5,22,2
614,26,73572,1828,0,514,2393,28,87,8,22,2
615,69,56438,1415,18997,755,33560,32,79,10,27,0
616,41,62605,1583,23770,686,19888,27,57,1,23,3
617,41,70359,2240,18175,808,18191,30,8,2,19,2
618,48,80406,2152,19774,665,17013,31,75,4,17,2
619,45,41877,1927,16713,650,17613,26,36,12,29,2
620,42,49292,1724,18032,645,13091,34,75,4,14,1
621,30,78963,1707,12485,613,0,22,53,4,14,3
622,45,56125,1771,7997,591,16010,29,100,10,31,2
623,62,56905,2460,17583,744,14638,28,27,12,18,2
624,56,54014,1264,19062,846,14397,24,67,3,18,0
625,59,62959,1819,4563,667,35693,38,62,11,12,1
626,33,57802,1234,19039,705,40815,30,82,6,16,0
627,28,44366,2363,8600,819,0,31,41,10,16,2
628,38,45829,1788,0,589,13909,36,54,8,26,1
629,40,62771,2687,10680,812,1893,37,41,0,24,2
630,53,53064,2063,10282,674,16169,37,47,4,15,2
631,19,65217,2391,25246,661,8283,23,17,8,21,0
632,58,63599,1955,1810,574,45055,34,95,5,15,1
633,38,56567,1965,46326,600,36982,28,5,8,17,2
634,34,389682,3921,118657,340,354717,26,87,2,23,1
635,27,59335,2204,20794,694,8784,30,39,2,25,0
636,20,58256,1469,12302,650,17512,23,120,14,21,0
637,49,34332,2278,11249,641,20594,27,42,3,27,2
638,40,49941,2563,8750,708,0,26,112,4,22,1
639,24,45669,2034,14235,797,20147,33,45,10,19,0
640,24,57657,2194,28663,717,16515,31,51,5,22,4
641,35,71785,1869,7204,632,40629,30,6,13,23,4
642,60,64599,1809,12808,693,9707,40,59,9,27,2
643,36,50746,2074,4263,647,23945,26,18,6,20,3
644,21,73296,1911,23045,575,4442,40,67,7,20,2
645,37,52075,2245,458,702,20547,32,58,2,17,1
646,36,52184,2054,16547,746,0,35,46,0,13,2
647,18,67034,2115,24848,633,14269,34,137,10,18,0
648,39,48938,1283,16675,653,11487,35,60,5,21,5
649,37,51145,1803,24005,751,13335,40,61,13,18,1
650,48,63427,2351,13965,663,37158,33,43,12,27,1
651,62,49389,2254,24875,757,45187,32,66,8,25,3
652,53,74484,1499,7065,627,0,26,54,11,23,1
653,36,70669,1919,11797,728,22311,24,30,0,15,1
654,26,43191,1472,17143,731,37866,30,22,8,23,0
655,70,39107,1090,22836,797,0,38,81,10,14,1
656,40,47163,1732,22688,710,19885,27,50,6,23,1
657,40,87189,2659,19107,784,0,36,45,13,18,3
658,39,64017,1582,16964,631,50389,34,96,2,14,1
659,42,40801,1737,9715,745,9270,36,69,7,27,3
660,38,78076,1918,4097,783,25495,26,83,4,18,2
661,33,84573,2553,7577,731,13860,35,59,7,18,0
662,33,61242,1773,23099,766,24724,24,27,6,21,1
663,39,26219,2384,15623,664,27055,27,90,8,16,0
664,33,56549,2127,5444,764,35349,33,42,8,17,3
665,31,61157,1691,10033,732,31348,29,19,5,18,1
666,41,83767,2059,11349,625,20496,23,63,17,23,2
667,36,62232,2286,9952,609,16918,29,42,7,19,0
668,58,60103,2396,12124,676,0,32,77,0,14,1
669,18,63802,1634,24208,672,18163,31,140,5,30,0
670,53,79595,2070,23473,698,38206,26,32,6,21,0
671,54,49587,1345,3951,694,19497,32,56,12,15,1
672,18,63971,2080,9174,781,26591,47,36,6,17,2
673,35,59379,2199,20586,680,31713,26,79,9,22,4
674,35,41760,1670,4272,746,0,30,8,3,22,2
675,23,39539,2237,17241,616,23768,37,100,4,19,1
676,30,58611,1953,18255,625,24770,21,35,5,13,2
677,26,52748,1388,25452,741,37352,23,66,12,27,1
678,61,40693,929,14982,583,28785,33,50,16,22,3
679,51,58135,2369,16708,814,16464,35,63,8,21,1
680,55,68466,1705,8330,735,5657,20,74,4,20,1
681,48,44428,1047,10463,665,2939,35,89,8,19,0
682,26,45301,1217,28973,645,0,25,68,3,23,1
683,33,33914,1548,16425,656,22226,30,29,7,16,6
684,45,277410,9080,74998,428,12710,32,66,9,19,1
685,25,67850,2075,31227,670,30207,34,68,3,24,1
686,48,42362,1691,8079,549,32762,35,71,12,14,0
687,37,54648,1808,19888,724,1212,42,60,4,23,3
688,35,37442,2088,14997,643,28265,29,67,7,23,4
689,48,67686,1615,17168,803,7771,35,20,11,19,0
690,45,40460,1477,19713,537,33902,29,91,16,29,1
691,35,40959,1216,14501,760,27353,27,75,5,24,0
692,53,69464,2147,14073,707,0,26,22,5,26,2
693,27,67669,1521,12992,642,14076,30,33,0,20,2
694,47,81035,2304,12546,690,54411,34,62,6,24,1
695,47,94375,1537,19887,628,25605,31,65,11,23,1
696,36,39648,2097,11455,767,17550,20,44,7,19,2
697,43,76054,2499,25390,656,0,35,93,6,22,2
698,24,20000,2500,12206,732,18887,20,51,12,17,4
699,51,46336,2249,30486,712,18295,31,20,7,23,0
700,37,41795,1149,15407,648,6250,27,80,10,25,2
701,33,49996,1606,19220,709,0,31,64,5,18,1
702,52,59293,1941,20672,591,47242,28,47,7,22,1
703,31,39412,1272,15155,592,16352,28,36,0,12,1
704,23,59891,1169,15486,815,24792,26,30,6,21,2
705,21,62276,1975,18328,701,51571,38,45,5,18,0
706,47,78840,1238,17342,593,7900,21,72,5,17,3
707,24,49805,2070,35316,743,11743,19,61,8,17,1
708,61,60537,1358,21792,770,11131,36,40,8,22,0
709,18,56990,1418,28262,652,13781,30,48,4,25,0
710,60,64080,2532,20076,661,15749,25,52,2,14,1
711,42,25002,1241,23077,717,15966,25,22,10,19,0
712,38,75524,2081,2615,615,20186,27,88,7,32,2
713,33,34522,1456,11861,759,1129,32,40,12,17,0
714,44,49394,2001,3968,609,13183,45,48,11,22,2
715,39,57069,2145,14381,760,27566,24,50,9,21,0
716,53,73610,1692,35903,685,17254,15,49,5,26,0
717,41,52605,1804,14091,534,31338,23,70,7,15,1
718,41,46380,905,5237,616,31288,32,49,5,23,4
719,35,67400,1081,17407,674,4385,29,68,8,29,2
720,39,83629,1960,6359,684,30164,29,57,6,20,1
721,43,51037,1960,27986,714,13877,27,59,7,24,4
722,19,40365,1880,9175,812,8389,35,22,14,21,2
723,23,32484,1321,13153,633,614,37,95,1,14,3
724,48,33163,1153,32703,745,38496,31,71,11,18,1
725,42,59052,1432,18704,650,25994,36,53,17,24,2
726,37,50781,300,24709,697,14498,28,60,6,19,1
727,40,66616,2328,12885,694,18769,31,35,14,27,0
728,44,49545,1504,24419,707,4232,28,34,9,26,1
729,33,24866,1312,24576,712,16136,25,65,4,18,0
730,30,50488,2115,6916,697,0,30,89,7,18,4
731,42,49704,2230,9703,742,25718,39,87,7,25,1
732,28,57448,1995,23527,672,10613,33,80,12,21,2
733,44,48410,1915,19396,767,13002,33,52,7,12,3
734,19,51762,2405,0,690,15924,21,30,9,18,2
735,52,43373,1777,8494,554,43797,23,48,3,25,2
736,45,28600,873,21778,763,19199,31,69,9,16,0
737,43,70824,1223,20131,666,17625,31,24,2,22,0
738,51,36854,1850,13699,749,0,31,69,7,23,1
739,59,40375,1734,10316,755,15766,31,49,10,14,0
740,52,86972,1654,17128,635,35115,30,62,7,23,1
741,18,47335,1456,10782,699,35629,36,60,7,17,1
742,24,42320,1157,9457,648,41683,30,45,4,22,3
743,32,71427,1200,3113,485,42625,22,41,3,19,0
744,40,25289,2437,21980,708,19908,38,61,4,21,3
745,46,20000,1883,18894,751,6009,26,64,9,22,0
746,31,48036,1910,21430,664,9239,29,55,0,13,1
747,42,60720,2239,32770,614,13333,23,118,10,19,0
748,30,80081,2556,7689,686,0,33,61,4,23,1
749,32,66088,1492,6804,652,21533,42,66,7,14,3
750,23,71976,1972,23816,631,13816,25,32,13,15,2
751,28,65235,1673,7672,756,17903,26,50,4,18,1
752,23,54866,1040,10977,654,44671,23,53,14,27,1
753,28,58861,1628,17029,675,42153,33,52,1,18,4
754,52,55370,1859,13303,738,36440,35,90,3,18,1
755,28,80441,1721,15573,660,44949,30,91,7,25,2
756,71,52839,1461,13252,644,0,34,45,8,28,1
757,45,20000,1241,20028,645,19953,20,85,9,16,2
758,42,32284,2493,10918,698,30805,19,48,6,16,2
759,29,63613,1895,22171,670,8629,29,56,6,19,1
760,48,35426,1718,27233,663,1634,30,52,0,15,3
761,33,54995,1302,12903,622,2728,27,57,1,22,2
762,41,60794,2123,8249,812,19755,34,94,6,21,2
763,70,66539,2579,1778,649,16546,35,69,10,25,3
764,38,59338,1618,0,634,0,38,52,7,17,1
765,53,44670,1628,14280,716,29317,29,63,4,28,0
766,31,20000,2058,13596,716,30071,32,75,7,13,3
767,39,39541,1947,5511,742,31592,21,100,9,18,0
768,61,38499,1677,11532,603,17976,38,36,12,18,1
769,32,57252,2300,13008,792,22408,23,69,9,26,2
770,61,28550,1780,25220,597,21460,32,52,8,15,1
771,48,54845,2352,9894,686,32539,29,53,14,16,1
772,33,70726,1789,14597,688,20108,31,71,9,20,2
773,47,53520,2653,11567,781,15434,44,22,6,10,2
774,51,67052,2763,2327,671,14234,36,49,5,17,2
775,47,39754,2396,16391,677,0,29,120,6,25,1
776,21,62835,1806,11755,649,40504,41,50,12,21,1
777,31,50751,1107,6946,733,27325,19,78,1,20,2
778,37,56242,1825,13372,680,0,37,64,7,20,2
779,39,35972,1218,26473,665,0,33,20,6,21,1
780,47,73620,1122,22983,613,17196,33,59,10,17,4
781,42,42533,1123,11546,793,30213,32,53,5,10,2
782,23,57717,1356,24769,671,0,39,57,6,15,0
783,44,86183,2160,8920,836,31124,35,55,12,23,0
784,47,46649,1764,14077,638,21510,29,64,9,17,0
785,46,49741,1911,22406,696,18200,23,26,10,20,2
786,52,43115,2550,10507,633,45772,27,61,6,22,4
787,50,70534,2649,20886,779,29903,26,63,8,15,2
788,45,68764,2686,3022,677,6511,48,29,6,18,0
789,39,74330,1845,38021,761,11856,37,56,6,18,2
790,20,80397,1245,25287,614,32963,26,77,6,10,2
791,45,33687,1273,26225,651,7901,30,112,9,20,3
792,42,54308,1347,13293,765,7154,33,75,2,22,2
793,43,49760,300,19391,700,23367,28,77,8,32,0
794,24,40534,1966,33245,790,19527,28,50,9,19,1
795,27,65392,1996,10811,620,1462,19,78,14,23,0
796,52,45831,1823,8690,734,8585,34,91,11,17,1
797,39,78735,2548,8164,605,0,31,71,13,25,0
798,48,66048,1569,13201,628,38644,30,51,5,26,3
799,40,39758,1513,20495,646,17765,39,107,4,23,0
800,40,54865,2234,22833,668,16545,31,27,10,14,3
801,51,63712,1562,7123,666,17061,21,34,9,17,2
802,33,75804,2837,30644,695,18950,28,79,4,31,3
803,41,32478,1620,8434,531,29153,34,50,5,25,2
804,34,66453,894,8706,774,28613,26,55,6,21,2
805,34,68143,1492,12141,724,23990,37,41,7,27,2
806,36,57393,1901,10349,733,18789,31,92,10,21,1
807,42,74343,2244,23738,639,13307,29,72,7,9,0
808,34,27686,960,22503,761,13666,31,49,0,13,0
809,55,50457,1663,15216,733,10808,24,43,7,15,2
810,29,41029,1446,22747,647,19235,32,29,8,17,2
811,37,54725,2101,13284,701,15712,28,100,14,12,5
812,34,56846,1492,17778,759,10944,41,76,0,21,2
813,57,57350,2376,23161,633,15195,23,22,10,14,2
814,42,31590,1303,1761,761,25724,25,51,2,18,1
815,52,73929,1538,12525,632,35384,28,69,3,15,1
816,22,58704,1752,11802,541,34176,32,91,12,16,2
817,43,51595,2121,0,684,0,32,60,8,21,2
818,50,38834,1235,24951,667,48998,33,135,0,26,1
819,40,73675,2330,19803,618,24563,31,55,6,17,0
820,52,87069,871,10488,645,19343,27,47,8,19,3
821,33,87245,1746,7019,665,26720,34,61,12,16,2
822,56,58465,2216,26443,665,16905,35,88,3,18,3
823,67,70880,2018,14479,696,21031,29,72,9,14,0
824,35,62775,2285,28883,566,27368,25,93,5,20,0
825,34,42355,794,7301,532,43228,33,76,2,18,2
826,57,64962,1483,14864,716,4732,32,9,6,17,0
827,58,72821,1614,18346,712,33853,29,66,4,19,2
828,33,28377,823,12450,596,24123,21,95,3,21,2
829,34,40606,1612,5022,632,22150,32,78,7,20,2
830,36,41736,2711,9660,708,5184,32,33,9,23,2
831,23,64412,1557,16155,644,16765,30,80,15,21,2
832,28,33952,2173,5083,718,612,32,83,10,19,2
833,27,50467,2173,26980,607,0,25,72,3,28,2
834,30,55622,1741,8020,682,33177,34,91,6,18,4
835,39,43669,1722,28167,614,21285,29,39,5,21,2
836,42,62391,1570,3540,751,5007,31,79,2,19,1
837,58,68112,2039,12903,579,39847,30,33,10,15,2
838,28,25869,1915,16913,673,38324,27,50,11,24,3
839,51,45164,1581,16163,624,1044,24,91,3,16,0
840,37,60706,1373,19446,654,15188,30,40,5,19,1
841,39,77798,1519,10269,675,16182,37,58,4,22,1
842,48,60725,2444,20915,643,0,33,54,7,19,2
843,26,54789,1315,11172,607,19762,27,77,8,23,1
844,44,36591,1353,35412,587,11828,17,66,9,23,1
845,41,61593,1523,8912,649,29181,25,42,7,24,2
846,45,58721,1517,5312,585,0,26,38,10,20,1
847,43,72578,1947,18209,813,36400,29,48,7,10,2
848,69,65211,1454,5032,610,23269,27,77,11,20,3
849,32,46672,2182,12596,692,938,30,52,6,22,2
850,33,82268,2390,13683,658,5228,27,99,9,12,1
851,32,54570,1811,14127,725,8604,29,85,6,17,2
852,33,53184,1335,12588,623,3346,31,24,0,17,0
853,32,71137,1908,15625,682,20933,16,75,9,18,1
854,54,57527,2318,1390,745,40269,29,49,4,17,0
855,57,54023,1723,28309,687,25402,23,91,10,22,2
856,33,50460,1640,16743,611,57271,37,87,9,18,1
857,30,41246,1310,7286,743,55150,37,63,2,26,2
858,45,60786,1336,18550,551,34345,33,54,2,23,2
859,33,46355,1463,10052,627,11411,26,85,9,23,1
860,47,43066,1678,12800,794,37627,30,50,0,23,3
861,42,57601,2373,9405,706,641,35,38,7,24,2
862,21,51634,642,5970,728,3612,24,50,4,21,2
863,58,71308,1872,16125,717,6302,38,46,13,21,3
864,61,81436,2080,26838,641,0,33,54,0,17,1
865,32,41657,1816,25930,678,18324,31,63,8,25,1
866,35,51416,2858,17182,571,31881,28,52,6,21,0
867,43,50643,1854,3223,704,8118,39,63,7,16,0
868,44,49845,1602,7083,607,16900,24,53,3,21,3
869,47,51992,1236,31298,670,3302,31,79,3,20,3
870,64,56487,1865,13633,685,22785,22,98,1,20,1
871,37,52929,1098,13717,736,8258,34,104,2,20,2
872,30,33205,1016,10258,609,11123,31,72,6,23,3
873,23,39514,1647,21245,642,25225,26,34,7,16,1
874,31,60929,2374,21083,667,9461,34,70,7,14,3
875,39,46390,1760,11879,692,1986,28,57,3,27,1
876,61,46087,2622,16604,594,46291,26,98,10,19,0
877,33,59123,1516,2599,699,11996,30,60,11,16,2
878,42,63629,1569,7499,693,34935,29,71,8,20,2
879,39,94496,1537,12783,633,14801,26,55,3,16,1
880,54,48801,1714,15582,590,24957,33,61,0,15,0
881,70,76768,2210,23677,684,33603,37,89,8,18,3
882,33,71559,929,16105,711,26204,22,76,9,28,2
883,34,27200,2397,20774,633,16298,31,11,10,20,1
884,52,76310,2317,10005,660,25711,27,73,9,25,4
885,48,52879,1628,24234,785,26505,38,47,8,21,0
886,62,32953,1893,11358,784,6695,32,122,6,27,1
887,47,67080,1852,10361,704,5666,24,17,12,14,2
888,35,88676,2158,1590,653,29603,30,74,0,22,1
889,47,42128,2293,5190,734,50961,32,58,0,25,1
890,53,57186,1619,11899,711,21001,35,57,7,17,0
891,49,64871,1881,12834,723,25190,28,63,8,16,0
892,46,37850,1567,25993,806,43378,25,30,10,14,2
893,52,39980,2072,0,537,9885,30,23,8,17,2
894,54,67545,1998,14764,647,30796,26,85,9,15,0
895,56,61631,2653,24552,757,7804,36,15,4,22,0
896,47,75944,1645,13793,754,15924,23,120,3,24,2
897,37,72544,1752,8825,559,38067,32,31,11,22,2
898,41,56986,1312,4762,664,17557,30,35,1,17,3
899,54,56757,1526,22140,624,4074,30,80,7,25,2
900,30,62394,2044,21288,582,13003,27,72,2,21,2
901,44,39634,1764,13915,589,28055,25,49,6,14,0
902,35,44219,1258,14006,590,29028,24,99,2,31,1
903,40,40084,2384,20033,742,35838,30,33,5,19,1
904,55,32730,2293,8653,708,25878,25,30,0,20,1
905,42,50465,1456,22143,751,23190,37,20,7,26,0
906,40,67788,2403,23087,550,29934,30,46,11,24,1
907,23,29012,2364,16145,695,8699,30,22,7,21,3
908,48,55443,1879,14603,600,18163,20,75,9,21,2
909,47,62955,2461,13195,646,5235,20,65,6,19,2
910,65,54553,1392,16938,623,4359,20,68,3,15,0
911,36,62369,2237,6555,701,14426,18,95,8,19,2
912,42,30775,2003,22613,702,2652,29,73,4,14,0
913,42,53015,1854,14007,722,26060,32,72,5,20,0
914,58,50289,1703,28366,646,0,25,63,1,21,1
915,38,58427,2089,30132,758,4522,27,40,8,21,3
916,43,60538,2055,372,593,5546,41,108,12,19,0
917,47,52591,1866,10341,643,16970,25,83,5,19,0
918,42,65384,2332,13200,825,18459,24,82,10,19,1
919,34,60310,2204,3754,617,0,32,16,4,23,0
920,42,66708,1409,17741,616,21299,27,66,2,26,2
921,52,64690,2601,23465,651,2385,28,68,5,19,1
922,27,60804,1374,18466,682,27619,29,38,2,21,1
923,41,32461,1875,21219,666,0,39,53,12,15,3
924,31,82413,1008,11745,785,19488,22,45,3,16,0
925,54,44608,2769,9303,687,7143,38,22,13,19,3
926,21,35024,1898,13219,592,0,33,75,5,19,1
927,33,65094,2048,19542,662,0,26,48,11,16,0
928,44,50472,2030,14749,770,21748,25,61,10,22,0
929,58,66569,2122,18235,595,15453,31,67,9,18,2
930,39,41695,1476,8633,734,0,30,79,4,17,3
931,33,57139,1927,12592,667,23804,29,48,13,22,0
932,62,53301,1508,12100,617,13272,26,86,11,20,2
933,22,70335,2187,12804,707,19141,34,62,10,18,2
934,18,49372,1081,15120,662,5883,23,88,7,18,1
935,45,67050,2308,7132,683,24651,28,25,4,23,2
936,33,36876,2690,15135,690,5107,25,31,8,18,0
937,27,73479,1525,20684,645,31369,29,24,5,20,2
938,48,76309,1299,15155,687,10221,33,69,5,18,1
939,42,65994,1234,6350,573,47853,29,86,9,23,0
940,33,54753,1238,13681,781,39556,33,38,12,15,2
941,24,85831,1724,23666,700,11105,17,86,6,15,0
942,50,47918,1324,28884,702,23612,30,48,1,16,1
943,47,72781,2012,13890,600,45834,31,45,13,22,1
944,38,75591,1848,8753,651,23622,31,116,7,23,2
945,62,36350,2304,21571,597,4332,29,45,0,23,0
946,27,65728,2631,6743,721,11307,24,49,5,24,0
947,21,65780,1907,5845,804,8063,32,69,9,16,3
948,31,20000,1072,8521,610,0,31,37,5,17,2
949,39,20000,2588,16402,714,28982,27,76,5,22,0
950,42,37277,1429,21756,573,22755,24,44,5,16,2
951,37,50730,2192,20898,579,51201,34,104,8,25,4
952,44,63629,1298,24119,804,43075,31,58,11,26,1
953,24,58032,1768,19065,719,8391,27,72,5,18,1
954,57,65100,2017,17222,640,27203,27,77,6,26,1
955,39,56802,2089,16506,742,39738,29,23,7,23,3
956,53,41458,944,25483,734,10901,31,64,11,17,0
957,44,63100,1487,20725,713,42338,46,97,6,19,4
958,45,54403,1690,12301,735,0,22,68,4,25,2
959,46,63077,1582,10261,666,11673,33,48,11,25,0
960,45,55562,1630,22008,620,10145,21,36,8,20,3
961,47,69884,1894,23650,710,31956,38,59,7,14,0
962,55,70757,1583,11319,744,22932,28,34,5,17,1
963,42,46229,1040,8360,712,28716,29,68,1,16,1
964,48,50142,2245,19836,712,31193,20,57,8,20,2
965,38,35468,2044,5530,627,11654,34,127,4,24,1
966,57,90097,1641,15909,683,12305,28,51,9,22,2
967,31,48224,972,25398,675,47816,32,25,13,23,0
968,61,48426,863,0,521,11963,23,54,7,19,0
969,39,47395,2010,18179,625,5731,35,74,0,23,0
970,22,41457,2147,26784,661,18023,32,39,4,12,2
